"FY","FM","Char","Character Title","Sub-obj","Sub-object Title","Fund","Dept","Original Appn Balance","Total  (Original Appn Balance) No.8","Total  (Original Appn Balance) No.7","Total  (Original Appn Balance) No.6","Total  (Original Appn Balance) No.5","Total  (Original Appn Balance) No.4","Total  (Original Appn Balance) No.3","Total  (Original Appn Balance) No.2","Total  (Original Appn Balance) No.1","Fund Title","Department Title"
2017,1,"02","02 PURCHASE OF SERVICES","0260","REPAIR AND MAINTENANCE CHARGES      0260","010","04",3361723.00,78193884.00,78193884.00,78193884.00,60372362.00,40282644.00,3818322,3818322.00,78193884.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"02","02 PURCHASE OF SERVICES","0266","MAINT/SUPPORT-COMPUTR HARDWARE/SOFT 0266","010","04",1716236.00,79910120.00,79910120.00,79910120.00,62088598.00,41998880.00,7556741,1716236.00,79910120.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"02","02 PURCHASE OF SERVICES","0266","MAINT/SUPPORT-COMPUTR HARDWARE/SOFT 0266","010","04",2795739.00,82705859.00,82705859.00,82705859.00,64884337.00,44794619.00,7556741,4511975.00,82705859.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"02","02 PURCHASE OF SERVICES","0266","MAINT/SUPPORT-COMPUTR HARDWARE/SOFT 0266","010","04",725923.00,83431782.00,83431782.00,83431782.00,65610260.00,45520542.00,7556741,5237898.00,83431782.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"02","02 PURCHASE OF SERVICES","0266","MAINT/SUPPORT-COMPUTR HARDWARE/SOFT 0266","010","04",2318843.00,85750625.00,85750625.00,85750625.00,67929103.00,47839385.00,7556741,7556741.00,85750625.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"02","02 PURCHASE OF SERVICES","0282","RENT/LEASE-PURCHASE COMPUTER EQUIP  0282","010","04",37211.00,85787836.00,85787836.00,85787836.00,67966314.00,47876596.00,55011,37211.00,85787836.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"02","02 PURCHASE OF SERVICES","0282","RENT/LEASE-PURCHASE COMPUTER EQUIP  0282","010","04",17800.00,85805636.00,85805636.00,85805636.00,67984114.00,47894396.00,55011,55011.00,85805636.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"02","02 PURCHASE OF SERVICES","0285","RENTS                               0285","010","04",89487.00,85895123.00,85895123.00,85895123.00,68073601.00,47983883.00,4483878,89487.00,85895123.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"02","02 PURCHASE OF SERVICES","0285","RENTS                               0285","010","04",794391.00,86689514.00,86689514.00,86689514.00,68867992.00,48778274.00,4483878,883878.00,86689514.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"02","02 PURCHASE OF SERVICES","0285","RENTS                               0285","010","04",3600000.00,90289514.00,90289514.00,90289514.00,72467992.00,52378274.00,4483878,4483878.00,90289514.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"02","02 PURCHASE OF SERVICES","0299","OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299","010","04",752169.00,91041683.00,91041683.00,91041683.00,73220161.00,53130443.00,752169,752169.00,91041683.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0304","BOOKS AND OTHER PUBLICATIONS        0304","010","04",4442.00,91046125.00,91046125.00,91046125.00,73224603.00,4442.00,4442,4442.00,91046125.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0310","ELECTRICAL AND COMMUNICATION        0310","010","04",698127.00,91744252.00,91744252.00,91744252.00,73922730.00,702569.00,959424,698127.00,91744252.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0310","ELECTRICAL AND COMMUNICATION        0310","010","04",258757.00,92003009.00,92003009.00,92003009.00,74181487.00,961326.00,959424,956884.00,92003009.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0310","ELECTRICAL AND COMMUNICATION        0310","010","04",2540.00,92005549.00,92005549.00,92005549.00,74184027.00,963866.00,959424,959424.00,92005549.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0311","GENERAL EQUIPMENT AND MACHINERY     0311","010","04",60.00,92005609.00,92005609.00,92005609.00,74184087.00,963926.00,60,60.00,92005609.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0312","FIRE FIGHTING AND SAFETY            0312","010","04",19152.00,92024761.00,92024761.00,92024761.00,74203239.00,983078.00,19152,19152.00,92024761.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0320","OFFICE MATERIALS AND SUPPLIES       0320","010","04",24720.00,92049481.00,92049481.00,92049481.00,74227959.00,1007798.00,78880,24720.00,92049481.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0320","OFFICE MATERIALS AND SUPPLIES       0320","010","04",4167.00,92053648.00,92053648.00,92053648.00,74232126.00,1011965.00,78880,28887.00,92053648.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0320","OFFICE MATERIALS AND SUPPLIES       0320","010","04",49993.00,92103641.00,92103641.00,92103641.00,74282119.00,1061958.00,78880,78880.00,92103641.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0324","PRECISION, PHOTOGRAPHIC AND ARTISTS 0324","010","04",1512.00,92105153.00,92105153.00,92105153.00,74283631.00,1063470.00,37306,1512.00,92105153.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0324","PRECISION, PHOTOGRAPHIC AND ARTISTS 0324","010","04",35794.00,92140947.00,92140947.00,92140947.00,74319425.00,1099264.00,37306,37306.00,92140947.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0325","PRINTING                            0325","010","04",460.00,92141407.00,92141407.00,92141407.00,74319885.00,1099724.00,885,460.00,92141407.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0325","PRINTING                            0325","010","04",425.00,92141832.00,92141832.00,92141832.00,74320310.00,1100149.00,885,885.00,92141832.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0342","LIQUID PROPANE GAS (LPG)            0342","010","04",193.00,92142025.00,92142025.00,92142025.00,74320503.00,1100342.00,193,193.00,92142025.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0399","OTHER MATERIALS AND SUPPLIES (NOC)  0399","010","04",3329.00,92145354.00,92145354.00,92145354.00,74323832.00,1103671.00,4118,3329.00,92145354.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0399","OTHER MATERIALS AND SUPPLIES (NOC)  0399","010","04",789.00,92146143.00,92146143.00,92146143.00,74324621.00,1104460.00,4118,4118.00,92146143.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"04","04 EQUIPMENT","0410","ELECTRICAL LIGHTING COMMUNICATION   0410","010","04",732305.00,92878448.00,92878448.00,92878448.00,75056926.00,732305.00,3025579,732305.00,92878448.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"04","04 EQUIPMENT","0410","ELECTRICAL LIGHTING COMMUNICATION   0410","010","04",2293274.00,95171722.00,95171722.00,95171722.00,77350200.00,3025579.00,3025579,3025579.00,95171722.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"04","04 EQUIPMENT","0420","OFFICE EQUIPMENT                    0420","010","04",743.00,95172465.00,95172465.00,95172465.00,77350943.00,3026322.00,743,743.00,95172465.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"04","04 EQUIPMENT","0427","COMPUTER EQUIPMENT & PERIPHERALS    0427","010","04",15534520.00,110706985.00,110706985.00,110706985.00,92885463.00,18560842.00,17063446,15534520.00,110706985.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"04","04 EQUIPMENT","0427","COMPUTER EQUIPMENT & PERIPHERALS    0427","010","04",1433027.00,112140012.00,112140012.00,112140012.00,94318490.00,19993869.00,17063446,16967547.00,112140012.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"04","04 EQUIPMENT","0427","COMPUTER EQUIPMENT & PERIPHERALS    0427","010","04",31599.00,112171611.00,112171611.00,112171611.00,94350089.00,20025468.00,17063446,16999146.00,112171611.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"04","04 EQUIPMENT","0427","COMPUTER EQUIPMENT & PERIPHERALS    0427","010","04",64300.00,112235911.00,112235911.00,112235911.00,94414389.00,20089768.00,17063446,17063446.00,112235911.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"04","04 EQUIPMENT","0430","FURNITURE AND FURNISHINGS           0430","010","04",2134.00,112238045.00,112238045.00,112238045.00,94416523.00,20091902.00,897830,2134.00,112238045.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"04","04 EQUIPMENT","0430","FURNITURE AND FURNISHINGS           0430","010","04",895696.00,113133741.00,113133741.00,113133741.00,95312219.00,20987598.00,897830,897830.00,113133741.00,"010 GENERAL OPERATING FD","04 MDO-OFFICE OF TECHNOLOGY"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","05",3742849.00,116876590.00,116876590.00,116876590.00,3742849.00,3742849.00,3742849,3742849.00,116876590.00,"010 GENERAL OPERATING FD","05 MAYOR'S OFFICE"
2017,1,"02","02 PURCHASE OF SERVICES","0210","POSTAGE                             0210","010","05",1194.00,116877784.00,116877784.00,116877784.00,3744043.00,1194.00,1194,1194.00,116877784.00,"010 GENERAL OPERATING FD","05 MAYOR'S OFFICE"
2017,1,"02","02 PURCHASE OF SERVICES","0211","TRANSPORTATION                      0211","010","05",25435.00,116903219.00,116903219.00,116903219.00,3769478.00,26629.00,25435,25435.00,116903219.00,"010 GENERAL OPERATING FD","05 MAYOR'S OFFICE"
2017,1,"02","02 PURCHASE OF SERVICES","0230","MEALS-NON-TRAVEL & OFFICL ENTERTAIN 0230","010","05",3442.00,116906661.00,116906661.00,116906661.00,3772920.00,30071.00,3442,3442.00,116906661.00,"010 GENERAL OPERATING FD","05 MAYOR'S OFFICE"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","05",300000.00,117206661.00,117206661.00,117206661.00,4072920.00,330071.00,300000,300000.00,117206661.00,"010 GENERAL OPERATING FD","05 MAYOR'S OFFICE"
2017,1,"02","02 PURCHASE OF SERVICES","0255","DUES                                0255","010","05",87475.00,117294136.00,117294136.00,117294136.00,4160395.00,417546.00,87475,87475.00,117294136.00,"010 GENERAL OPERATING FD","05 MAYOR'S OFFICE"
2017,1,"02","02 PURCHASE OF SERVICES","0256","SEMINAR AND TRAINING SESSIONS       0256","010","05",3500.00,117297636.00,117297636.00,117297636.00,4163895.00,421046.00,3500,3500.00,117297636.00,"010 GENERAL OPERATING FD","05 MAYOR'S OFFICE"
2017,1,"02","02 PURCHASE OF SERVICES","0260","REPAIR AND MAINTENANCE CHARGES      0260","010","05",20000.00,117317636.00,117317636.00,117317636.00,4183895.00,441046.00,20000,20000.00,117317636.00,"010 GENERAL OPERATING FD","05 MAYOR'S OFFICE"
2017,1,"02","02 PURCHASE OF SERVICES","0266","MAINT/SUPPORT-COMPUTR HARDWARE/SOFT 0266","010","05",23000.00,117340636.00,117340636.00,117340636.00,4206895.00,464046.00,23000,23000.00,117340636.00,"010 GENERAL OPERATING FD","05 MAYOR'S OFFICE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0304","BOOKS AND OTHER PUBLICATIONS        0304","010","05",3262.00,117343898.00,117343898.00,117343898.00,4210157.00,3262.00,3262,3262.00,117343898.00,"010 GENERAL OPERATING FD","05 MAYOR'S OFFICE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0320","OFFICE MATERIALS AND SUPPLIES       0320","010","05",31608.00,117375506.00,117375506.00,117375506.00,4241765.00,34870.00,31608,31608.00,117375506.00,"010 GENERAL OPERATING FD","05 MAYOR'S OFFICE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0324","PRECISION, PHOTOGRAPHIC AND ARTISTS 0324","010","05",1000.00,117376506.00,117376506.00,117376506.00,4242765.00,35870.00,1000,1000.00,117376506.00,"010 GENERAL OPERATING FD","05 MAYOR'S OFFICE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0325","PRINTING                            0325","010","05",15984.00,117392490.00,117392490.00,117392490.00,4258749.00,51854.00,15984,15984.00,117392490.00,"010 GENERAL OPERATING FD","05 MAYOR'S OFFICE"
2017,1,"04","04 EQUIPMENT","0420","OFFICE EQUIPMENT                    0420","010","05",2391.00,117394881.00,117394881.00,117394881.00,4261140.00,2391.00,2391,2391.00,117394881.00,"010 GENERAL OPERATING FD","05 MAYOR'S OFFICE"
2017,1,"05","05 CONTRIBUTIONS,INDEMNITIES,REFDS,TAXES","0504","MERITORIOUS AWARDS                  0504","010","05",200000.00,117594881.00,117594881.00,117594881.00,4461140.00,200000.00,200000,200000.00,117594881.00,"010 GENERAL OPERATING FD","05 MAYOR'S OFFICE"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","06",2865000.00,120459881.00,120459881.00,120459881.00,2865000.00,2865000.00,2865000,2865000.00,120459881.00,"010 GENERAL OPERATING FD","06 OFFICE OF HOUSING"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","08",90000.00,120549881.00,120549881.00,120549881.00,90000.00,90000.00,90000,90000.00,120549881.00,"010 GENERAL OPERATING FD","08 MAYOR'S OFFICE-COMMUNITY SERVICES"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","08",2435318.00,122985199.00,122985199.00,122985199.00,2525318.00,2435318.00,2435318,2435318.00,122985199.00,"010 GENERAL OPERATING FD","08 MAYOR'S OFFICE-COMMUNITY SERVICES"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","10",8933225.00,131918424.00,131918424.00,131918424.00,8933225.00,8933225.00,18325916,8933225.00,131918424.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","10",1987964.00,133906388.00,133906388.00,133906388.00,10921189.00,10921189.00,18325916,10921189.00,133906388.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","10",579956.00,134486344.00,134486344.00,134486344.00,11501145.00,11501145.00,18325916,11501145.00,134486344.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","10",943230.00,135429574.00,135429574.00,135429574.00,12444375.00,12444375.00,18325916,12444375.00,135429574.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","10",585000.00,136014574.00,136014574.00,136014574.00,13029375.00,13029375.00,18325916,13029375.00,136014574.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","10",476470.00,136491044.00,136491044.00,136491044.00,13505845.00,13505845.00,18325916,13505845.00,136491044.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","10",350000.00,136841044.00,136841044.00,136841044.00,13855845.00,13855845.00,18325916,13855845.00,136841044.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","10",929636.00,137770680.00,137770680.00,137770680.00,14785481.00,14785481.00,18325916,14785481.00,137770680.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","10",3540435.00,141311115.00,141311115.00,141311115.00,18325916.00,18325916.00,18325916,18325916.00,141311115.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"01","01 PERSONAL SERVICES","0121","TEMPORARY/SEASONAL                  0121","010","10",309507.00,141620622.00,141620622.00,141620622.00,18635423.00,18635423.00,309507,309507.00,141620622.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"01","01 PERSONAL SERVICES","0161","OVERTIME-CIVILIAN                   0161","010","10",474206.00,142094828.00,142094828.00,142094828.00,19109629.00,19109629.00,474206,474206.00,142094828.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"01","01 PERSONAL SERVICES","0171","HOLIDAY ""G""(2/3 SHIFTS)             0171","010","10",4000.00,142098828.00,142098828.00,142098828.00,19113629.00,19113629.00,4000,4000.00,142098828.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"01","01 PERSONAL SERVICES","0181","SHIFT                               0181","010","10",1798.00,142100626.00,142100626.00,142100626.00,19115427.00,19115427.00,1798,1798.00,142100626.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"02","02 PURCHASE OF SERVICES","0209","TELEPHONE                           0209","010","10",11089.00,142111715.00,142111715.00,142111715.00,19126516.00,11089.00,12396,11089.00,142111715.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"02","02 PURCHASE OF SERVICES","0209","TELEPHONE                           0209","010","10",1307.00,142113022.00,142113022.00,142113022.00,19127823.00,12396.00,12396,12396.00,142113022.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"02","02 PURCHASE OF SERVICES","0210","POSTAGE                             0210","010","10",121.00,142113143.00,142113143.00,142113143.00,19127944.00,12517.00,10612,121.00,142113143.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"02","02 PURCHASE OF SERVICES","0210","POSTAGE                             0210","010","10",10491.00,142123634.00,142123634.00,142123634.00,19138435.00,23008.00,10612,10612.00,142123634.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"02","02 PURCHASE OF SERVICES","0211","TRANSPORTATION                      0211","010","10",7830.00,142131464.00,142131464.00,142131464.00,19146265.00,30838.00,17018,7830.00,142131464.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"02","02 PURCHASE OF SERVICES","0211","TRANSPORTATION                      0211","010","10",5000.00,142136464.00,142136464.00,142136464.00,19151265.00,35838.00,17018,12830.00,142136464.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"02","02 PURCHASE OF SERVICES","0211","TRANSPORTATION                      0211","010","10",4188.00,142140652.00,142140652.00,142140652.00,19155453.00,40026.00,17018,17018.00,142140652.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"02","02 PURCHASE OF SERVICES","0216","COMMERCIAL OFF-SHELF COMP SOFTWARE  0216","010","10",4825.00,142145477.00,142145477.00,142145477.00,19160278.00,44851.00,4825,4825.00,142145477.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","10",2639261.00,144784738.00,144784738.00,144784738.00,21799539.00,2684112.00,9334114,2639261.00,144784738.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","10",4069942.00,148854680.00,148854680.00,148854680.00,25869481.00,6754054.00,9334114,6709203.00,148854680.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","10",912000.00,149766680.00,149766680.00,149766680.00,26781481.00,7666054.00,9334114,7621203.00,149766680.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","10",225000.00,149991680.00,149991680.00,149991680.00,27006481.00,7891054.00,9334114,7846203.00,149991680.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","10",441700.00,150433380.00,150433380.00,150433380.00,27448181.00,8332754.00,9334114,8287903.00,150433380.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","10",234281.00,150667661.00,150667661.00,150667661.00,27682462.00,8567035.00,9334114,8522184.00,150667661.00,"010 GENERAL OPERATING FD","10 MANAGING DIRECTOR"
