fiscal_year,fund,department,class_id,class,subclass_id,subclass,total
2016,General Fund,Parks and Recreation,2,Purchase of Services,209,Telephone,2606
2016,General Fund,Parks and Recreation,2,Purchase of Services,215,Licenses Permits Inspection Charges,2194
2016,General Fund,Parks and Recreation,2,Purchase of Services,216,Commercial Off-shelf Comp Software,31356
2016,General Fund,Parks and Recreation,2,Purchase of Services,230,Meals-non-travel & Officl Entertain,4656
2016,General Fund,Parks and Recreation,2,Purchase of Services,240,Advertising/promotional Activities,80
2016,General Fund,Parks and Recreation,2,Purchase of Services,250,Professional Consult/spec Services,7459987
2016,General Fund,Parks and Recreation,2,Purchase of Services,253,Legal Services,48398
2016,General Fund,Parks and Recreation,2,Purchase of Services,255,Dues,16540
2016,General Fund,Parks and Recreation,2,Purchase of Services,256,Seminar and Training Sessions,5800
2016,General Fund,Parks and Recreation,2,Purchase of Services,257,Architectural & Engineering Srvcs,3390
2016,General Fund,Parks and Recreation,2,Purchase of Services,260,Repair and Maintenance Charges,1040421
2016,General Fund,Parks and Recreation,2,Purchase of Services,280,Insurance and Official Bonds,13836
2016,General Fund,Parks and Recreation,2,Purchase of Services,285,Rents,629971
2016,General Fund,Parks and Recreation,3,Materials and Supplies,301,Agricultural and Botanical,33311
2016,General Fund,Parks and Recreation,3,Materials and Supplies,304,Books and Other Publications,769
2016,General Fund,Parks and Recreation,3,Materials and Supplies,305,Building and Construction,257018
2016,General Fund,Parks and Recreation,3,Materials and Supplies,307,Chemicals and Gases,313174
2016,General Fund,Parks and Recreation,3,Materials and Supplies,308,Dry Goods/notions/wearing Apparel,123356
2016,General Fund,Parks and Recreation,3,Materials and Supplies,310,Electrical and Communication,201142
2016,General Fund,Parks and Recreation,3,Materials and Supplies,312,Fire Fighting and Safety,4238
2016,General Fund,Parks and Recreation,3,Materials and Supplies,313,Food,9571
2016,General Fund,Parks and Recreation,3,Materials and Supplies,314,Fuel -- Heating and Lighting,228294
2016,General Fund,Parks and Recreation,3,Materials and Supplies,316,General Hardware and Minor Tools,123376
2016,General Fund,Parks and Recreation,3,Materials and Supplies,317,Hospital and Laboratory,9738
2016,General Fund,Parks and Recreation,3,Materials and Supplies,318,"Janitorial, Laundry and Household",278757
2016,General Fund,Parks and Recreation,3,Materials and Supplies,320,Office Materials and Supplies,36849
2016,General Fund,Parks and Recreation,3,Materials and Supplies,322,Small Power Tools and Hand Tools,44834
2016,General Fund,Parks and Recreation,3,Materials and Supplies,323,Plumbing/air Conditioning/space Htg,343933
2016,General Fund,Parks and Recreation,3,Materials and Supplies,324,"Precision, Photographic and Artists",33998
2016,General Fund,Parks and Recreation,3,Materials and Supplies,326,Recreational and Educational,193706
2016,General Fund,Parks and Recreation,3,Materials and Supplies,328,Motor Vehicle Parts and Accessories,6349
2016,General Fund,Parks and Recreation,3,Materials and Supplies,342,Liquid Propane Gas (lpg),14753
2016,General Fund,Parks and Recreation,3,Materials and Supplies,399,Other Materials and Supplies (noc),46456
2016,General Fund,Parks and Recreation,4,Equipment,411,General Equipment and Machinery,98072
2016,General Fund,Parks and Recreation,4,Equipment,420,Office Equipment,10468
2016,General Fund,Parks and Recreation,4,Equipment,423,Plumbing/air Conditioning/space Htg,43015
2016,General Fund,Parks and Recreation,4,Equipment,426,Recreational and Educational,48755
2016,General Fund,Parks and Recreation,4,Equipment,427,Computer Equipment & Peripherals,79118
2016,General Fund,Parks and Recreation,4,Equipment,428,Vehicles -- Motor and Motorless,50000
2016,General Fund,Parks and Recreation,4,Equipment,430,Furniture and Furnishings,21950
2016,General Fund,Parks and Recreation,4,Equipment,499,Other Equipment (noc),18805
2016,General Fund,Parks and Recreation,5,"Contributions, Indemnities, Refunds, Taxes",505,Contributions-ed & Non-prof Rec Org,2427500
2016,General Fund,Atwater Kent Museum,1,Personal Services,101,Perm Full Time-civilian,240424
2016,General Fund,Atwater Kent Museum,1,Personal Services,161,Overtime Civilian,2843
2016,General Fund,Atwater Kent Museum,1,Personal Services,171,"Holiday ""g""(2/3 Shifts)",207
2016,General Fund,Atwater Kent Museum,1,Personal Services,181,Shift,24
2016,General Fund,Atwater Kent Museum,5,"Contributions, Indemnities, Refunds, Taxes",517,Contributions-gov & Non-prof Not Ed,50000
2016,General Fund,Public Property,1,Personal Services,100,Salary Control,65590
2016,General Fund,Public Property,1,Personal Services,101,Perm Full Time-civilian,7631652
2016,General Fund,Public Property,1,Personal Services,121,Temporary Seasonal,123400
2016,General Fund,Public Property,1,Personal Services,161,Overtime Civilian,535200
2016,General Fund,Public Property,1,Personal Services,171,"Holiday ""g""(2/3 Shifts)",33232
2016,General Fund,Public Property,1,Personal Services,181,Shift,11009
2016,General Fund,Public Property,2,Purchase of Services,201,Cleaning and Laundering,70830
2016,General Fund,Public Property,2,Purchase of Services,202,Janitorial Services,4846043
2016,General Fund,Public Property,2,Purchase of Services,209,Telephone,847
2016,General Fund,Public Property,2,Purchase of Services,210,Postage,5948
2016,General Fund,Public Property,2,Purchase of Services,211,Transportation,17833
2016,General Fund,Public Property,2,Purchase of Services,220,Electric Current-structures/streets,24622143
2016,General Fund,Public Property,2,Purchase of Services,221,Gas Services,6332191
2016,General Fund,Public Property,2,Purchase of Services,222,Steam for Heating,2024000
2016,General Fund,Public Property,2,Purchase of Services,250,Professional Consult/spec Services,90759489
2016,General Fund,Public Property,2,Purchase of Services,251,Information Technology-prof Service,32000
2016,General Fund,Public Property,2,Purchase of Services,256,Seminar and Training Sessions,10000
2016,General Fund,Public Property,2,Purchase of Services,257,Architectural & Engineering Srvcs,25000
2016,General Fund,Public Property,2,Purchase of Services,260,Repair and Maintenance Charges,5277643
2016,General Fund,Public Property,2,Purchase of Services,284,Ground and Building Rental,20624429
2016,General Fund,Public Property,2,Purchase of Services,285,Rents,369
2016,General Fund,Public Property,2,Purchase of Services,298,Payments for Burials and Graves,5343
2016,General Fund,Public Property,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),64663
2016,General Fund,Public Property,3,Materials and Supplies,304,Books and Other Publications,1189
2016,General Fund,Public Property,3,Materials and Supplies,305,Building and Construction,232682
2016,General Fund,Public Property,3,Materials and Supplies,307,Chemicals and Gases,31719
2016,General Fund,Public Property,3,Materials and Supplies,308,Dry Goods/notions/wearing Apparel,45886
2016,General Fund,Public Property,3,Materials and Supplies,310,Electrical and Communication,214941
2016,General Fund,Public Property,3,Materials and Supplies,311,General Equipment and Machinery,31902
2016,General Fund,Public Property,3,Materials and Supplies,312,Fire Fighting and Safety,13800
2016,General Fund,Public Property,3,Materials and Supplies,314,Fuel -- Heating and Lighting,117000
2016,General Fund,Public Property,3,Materials and Supplies,316,General Hardware and Minor Tools,66245
2016,General Fund,Public Property,3,Materials and Supplies,318,"Janitorial, Laundry and Household",32486
2016,General Fund,Public Property,3,Materials and Supplies,320,Office Materials and Supplies,36778
2016,General Fund,Public Property,3,Materials and Supplies,322,Small Power Tools and Hand Tools,24500
2016,General Fund,Public Property,3,Materials and Supplies,323,Plumbing/air Conditioning/space Htg,263702
2016,General Fund,Public Property,3,Materials and Supplies,324,"Precision, Photographic and Artists",27241
2016,General Fund,Public Property,3,Materials and Supplies,325,Printing,1631
2016,General Fund,Public Property,3,Materials and Supplies,328,Motor Vehicle Parts and Accessories,14000
2016,General Fund,Public Property,3,Materials and Supplies,340,#2 Diesel Fuel,10000
2016,General Fund,Public Property,3,Materials and Supplies,345,Gasoline,32419
2016,General Fund,Public Property,3,Materials and Supplies,399,Other Materials and Supplies (noc),3826
2016,General Fund,Prisons,3,Materials and Supplies,301,Agricultural and Botanical,5000
2016,General Fund,Public Property,4,Equipment,403,"Bakeshop, Dining Room and Kitchen",15270
2016,General Fund,Public Property,4,Equipment,410,Electrical Lighting Communication,9000
2016,General Fund,Public Property,4,Equipment,411,General Equipment and Machinery,3200
2016,General Fund,Public Property,4,Equipment,420,Office Equipment,224
2016,General Fund,Public Property,4,Equipment,423,Plumbing/air Conditioning/space Htg,60052
2016,General Fund,Public Property,4,Equipment,430,Furniture and Furnishings,44806
2016,General Fund,Public Property,4,Equipment,499,Other Equipment (noc),4036
2016,General Fund,Public Property,8,Payments to Other Funds,803,Payments to Water Fund,23103706
2016,General Fund,Public Property,8,Payments to Other Funds,804,Payments to Capital Projects Fund,264000
2016,General Fund,Human Services,1,Personal Services,100,Salary Control,129968
2016,General Fund,Human Services,1,Personal Services,101,Perm Full Time-civilian,21216690
2016,General Fund,Human Services,1,Personal Services,111,Perm Part Time,987
2016,General Fund,Human Services,1,Personal Services,161,Overtime Civilian,3082274
2016,General Fund,Human Services,1,Personal Services,171,"Holiday ""g""(2/3 Shifts)",152535
2016,General Fund,Human Services,1,Personal Services,181,Shift,54856
2016,General Fund,Human Services,2,Purchase of Services,201,Cleaning and Laundering,1320
2016,General Fund,Human Services,2,Purchase of Services,202,Janitorial Services,1187
2016,General Fund,Human Services,2,Purchase of Services,205,Refuse/garbage/silt/sludge Removal,9609
2016,General Fund,Human Services,2,Purchase of Services,209,Telephone,94042
2016,General Fund,Human Services,2,Purchase of Services,210,Postage,20347
2016,General Fund,Human Services,2,Purchase of Services,211,Transportation,217748
2016,General Fund,Human Services,2,Purchase of Services,215,Licenses Permits Inspection Charges,11244
2016,General Fund,Human Services,2,Purchase of Services,216,Commercial Off-shelf Comp Software,147999
2016,General Fund,Human Services,2,Purchase of Services,230,Meals-non-travel & Officl Entertain,6003
2016,General Fund,Human Services,2,Purchase of Services,250,Professional Consult/spec Services,46397013
2016,General Fund,Human Services,2,Purchase of Services,251,Information Technology-prof Service,2975950
2016,General Fund,Human Services,2,Purchase of Services,253,Legal Services,387691
2016,General Fund,Human Services,2,Purchase of Services,254,Mental Health & Retardation Service,292740
2016,General Fund,Human Services,2,Purchase of Services,255,Dues,8826
2016,General Fund,Human Services,2,Purchase of Services,256,Seminar and Training Sessions,455434
2016,General Fund,Human Services,2,Purchase of Services,258,Court Reporters,8913
2016,General Fund,Human Services,2,Purchase of Services,260,Repair and Maintenance Charges,59793
2016,General Fund,Human Services,2,Purchase of Services,266,Maint/support-computr Hardware/soft,27360
2016,General Fund,Human Services,2,Purchase of Services,281,Lease Payments-phila Municipal Auth,1545170
2016,General Fund,Human Services,2,Purchase of Services,282,Rent/lease-purchase Computer Equip,521
2016,General Fund,Human Services,2,Purchase of Services,284,Ground and Building Rental,148136
2016,General Fund,Human Services,2,Purchase of Services,285,Rents,100925
2016,General Fund,Human Services,2,Purchase of Services,286,Rental of Parking Spaces,23284
2016,General Fund,Human Services,2,Purchase of Services,290,Payments for Care of Individuals,23835782
2016,General Fund,Human Services,2,Purchase of Services,295,Purchase Services-imprest Advances,595
2016,General Fund,Human Services,2,Purchase of Services,298,Payments for Burials and Graves,1931
2016,General Fund,Human Services,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),372
2016,General Fund,Human Services,3,Materials and Supplies,303,"Bakeshop, Dining Room and Kitchen",1750
2016,General Fund,Human Services,3,Materials and Supplies,304,Books and Other Publications,1234
2016,General Fund,Human Services,3,Materials and Supplies,305,Building and Construction,13055
